dates,link,session_title,subscript,voting_id,voting_number,voting_title
21 i 22 maja 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2571.html","Posiedzenie: 54. posiedzenie Senatu RP VIII kadencji, 2 dzień",Wniosek o przyjęcie projektu,2571,63,Drugie czytanie projektu ustawy o zmianie ustawy – Ordynacja podatkowa.
21 i 22 maja 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2572.html","Posiedzenie: 54. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 1-6,2572,64,Drugie czytanie projektu ustawy o zmianie ustawy o zawodzie lekarza weterynarii i izbach lekarsko-weterynaryjnych oraz niektórych innych ustaw.
21 i 22 maja 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2573.html","Posiedzenie: 54. posiedzenie Senatu RP VIII kadencji, 2 dzień",Przyjęcie projektu wraz z poprawkami,2573,65,Drugie czytanie projektu ustawy o zmianie ustawy o zawodzie lekarza weterynarii i izbach lekarsko-weterynaryjnych oraz niektórych innych ustaw.
21 i 22 maja 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2574.html","Posiedzenie: 54. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka,2574,66,Drugie czytanie projektu ustawy o zmianie ustawy o rehabilitacji zawodowej i społecznej oraz zatrudnianiu osób niepełnosprawnych.
21 i 22 maja 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2575.html","Posiedzenie: 54. posiedzenie Senatu RP VIII kadencji, 2 dzień",Wniosek o przyjęcie projektu,2575,67,Drugie czytanie projektu ustawy o zmianie ustawy o rehabilitacji zawodowej i społecznej oraz zatrudnianiu osób niepełnosprawnych.
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2455.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 9,2455,25,Ustawa o zmianie ustawy o kierujących pojazdami
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2456.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 10,2456,26,Ustawa o zmianie ustawy o kierujących pojazdami
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2457.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 11,2457,27,Ustawa o zmianie ustawy o kierujących pojazdami
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2458.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 12,2458,28,Ustawa o zmianie ustawy o kierujących pojazdami
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2459.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 13,2459,29,Ustawa o zmianie ustawy o kierujących pojazdami
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2460.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 14,2460,30,Ustawa o zmianie ustawy o kierujących pojazdami
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2461.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 16,2461,31,Ustawa o zmianie ustawy o kierujących pojazdami
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2462.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień","Poprawka 18, 21",2462,32,Ustawa o zmianie ustawy o kierujących pojazdami
11 i 12 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2486.html","Posiedzenie: 56. posiedzenie Senatu RP VIII kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,2486,1,Ustawa o zmianie ustawy o systemie oświaty oraz niektórych innych ustaw
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2463.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień","Poprawka 19, 20",2463,33,Ustawa o zmianie ustawy o kierujących pojazdami
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2464.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień",Przyjęcie ustawy wraz z poprawkami,2464,34,Ustawa o zmianie ustawy o kierujących pojazdami
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2465.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 1,2465,35,Ustawa o zmianie ustawy o udzielaniu cudzoziemcom ochrony na terytorium Rzeczypospolitej Polskiej oraz niektórych innych ustaw
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2466.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 2,2466,36,Ustawa o zmianie ustawy o udzielaniu cudzoziemcom ochrony na terytorium Rzeczypospolitej Polskiej oraz niektórych innych ustaw
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2467.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 3,2467,37,Ustawa o zmianie ustawy o udzielaniu cudzoziemcom ochrony na terytorium Rzeczypospolitej Polskiej oraz niektórych innych ustaw
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2468.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień","Poprawka 4, 5, 6, 10, 13, 18, 20, 21",2468,38,Ustawa o zmianie ustawy o udzielaniu cudzoziemcom ochrony na terytorium Rzeczypospolitej Polskiej oraz niektórych innych ustaw
11 i 12 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2487.html","Posiedzenie: 56. posiedzenie Senatu RP VIII kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,2487,2,Ustawa o zmianie ustawy o rehabilitacji zawodowej i społecznej oraz zatrudnianiu osób niepełnosprawnych
11 i 12 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2488.html","Posiedzenie: 56. posiedzenie Senatu RP VIII kadencji, 2 dzień","Poprawka 1, 2, 5, 11",2488,3,Ustawa o zmianie ustawy – Prawo o adwokaturze oraz niektórych innych ustaw
11 i 12 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2489.html","Posiedzenie: 56. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 3,2489,4,Ustawa o zmianie ustawy – Prawo o adwokaturze oraz niektórych innych ustaw
11 i 12 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2490.html","Posiedzenie: 56. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 4,2490,5,Ustawa o zmianie ustawy – Prawo o adwokaturze oraz niektórych innych ustaw
11 i 12 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2491.html","Posiedzenie: 56. posiedzenie Senatu RP VIII kadencji, 2 dzień","Poprawka 6, 12",2491,6,Ustawa o zmianie ustawy – Prawo o adwokaturze oraz niektórych innych ustaw
11 i 12 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2492.html","Posiedzenie: 56. posiedzenie Senatu RP VIII kadencji, 2 dzień","Poprawka 7, 8, 13",2492,7,Ustawa o zmianie ustawy – Prawo o adwokaturze oraz niektórych innych ustaw
11 i 12 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2493.html","Posiedzenie: 56. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 9,2493,8,Ustawa o zmianie ustawy – Prawo o adwokaturze oraz niektórych innych ustaw
11 i 12 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2494.html","Posiedzenie: 56. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 10,2494,9,Ustawa o zmianie ustawy – Prawo o adwokaturze oraz niektórych innych ustaw
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2469.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 7,2469,39,Ustawa o zmianie ustawy o udzielaniu cudzoziemcom ochrony na terytorium Rzeczypospolitej Polskiej oraz niektórych innych ustaw
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2470.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 8,2470,40,Ustawa o zmianie ustawy o udzielaniu cudzoziemcom ochrony na terytorium Rzeczypospolitej Polskiej oraz niektórych innych ustaw
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2471.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 9,2471,41,Ustawa o zmianie ustawy o udzielaniu cudzoziemcom ochrony na terytorium Rzeczypospolitej Polskiej oraz niektórych innych ustaw
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2472.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 11,2472,42,Ustawa o zmianie ustawy o udzielaniu cudzoziemcom ochrony na terytorium Rzeczypospolitej Polskiej oraz niektórych innych ustaw
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2473.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 12,2473,43,Ustawa o zmianie ustawy o udzielaniu cudzoziemcom ochrony na terytorium Rzeczypospolitej Polskiej oraz niektórych innych ustaw
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2474.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień","Poprawka 14, 22",2474,44,Ustawa o zmianie ustawy o udzielaniu cudzoziemcom ochrony na terytorium Rzeczypospolitej Polskiej oraz niektórych innych ustaw
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2475.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 15,2475,45,Ustawa o zmianie ustawy o udzielaniu cudzoziemcom ochrony na terytorium Rzeczypospolitej Polskiej oraz niektórych innych ustaw
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2476.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 17,2476,46,Ustawa o zmianie ustawy o udzielaniu cudzoziemcom ochrony na terytorium Rzeczypospolitej Polskiej oraz niektórych innych ustaw
11 i 12 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2495.html","Posiedzenie: 56. posiedzenie Senatu RP VIII kadencji, 2 dzień","Poprawka 14, 16",2495,10,Ustawa o zmianie ustawy – Prawo o adwokaturze oraz niektórych innych ustaw
11 i 12 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2496.html","Posiedzenie: 56. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 15,2496,11,Ustawa o zmianie ustawy – Prawo o adwokaturze oraz niektórych innych ustaw
11 i 12 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2497.html","Posiedzenie: 56. posiedzenie Senatu RP VIII kadencji, 2 dzień",Przyjęcie ustawy wraz z poprawkami,2497,12,Ustawa o zmianie ustawy – Prawo o adwokaturze oraz niektórych innych ustaw
11 i 12 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2498.html","Posiedzenie: 56. posiedzenie Senatu RP VIII kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,2498,13,"Ustawa o zmianie ustawy o spłacie niektórych niezaspokojonych należności przedsiębiorców, wynikających z realizacji udzielonych zamówień publicznych"
11 i 12 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2499.html","Posiedzenie: 56. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 1,2499,14,Ustawa o zmianie ustawy – Prawo energetyczne
11 i 12 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2500.html","Posiedzenie: 56. posiedzenie Senatu RP VIII kadencji, 2 dzień","Poprawka 2, 5",2500,15,Ustawa o zmianie ustawy – Prawo energetyczne
11 i 12 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2501.html","Posiedzenie: 56. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 3,2501,16,Ustawa o zmianie ustawy – Prawo energetyczne
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2477.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 19,2477,47,Ustawa o zmianie ustawy o udzielaniu cudzoziemcom ochrony na terytorium Rzeczypospolitej Polskiej oraz niektórych innych ustaw
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2478.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień",Przyjęcie ustawy wraz z poprawkami,2478,48,Ustawa o zmianie ustawy o udzielaniu cudzoziemcom ochrony na terytorium Rzeczypospolitej Polskiej oraz niektórych innych ustaw
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2479.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,2479,49,Ustawa o informowaniu o cenach towarów i usług
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2480.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,2480,50,"Ustawa o ratyfikacji Umowy między Rzecząpospolitą Polską a Federacyjną Republiką Brazylii o przekazywaniu osób skazanych, podpisanej w Brasilii dnia 26 listopada 2012 r."
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2481.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka,2481,51,Drugie czytanie projektu ustawy o zmianie ustawy – Prawo o postępowaniu przed sądami administracyjnymi
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2482.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień",Przyjęcie projektu wraz z poprawką,2482,52,Drugie czytanie projektu ustawy o zmianie ustawy – Prawo o postępowaniu przed sądami administracyjnymi
11 i 12 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2502.html","Posiedzenie: 56. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 4,2502,17,Ustawa o zmianie ustawy – Prawo energetyczne
11 i 12 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2503.html","Posiedzenie: 56. posiedzenie Senatu RP VIII kadencji, 2 dzień",Przyjęcie ustawy wraz z poprawkami,2503,18,Ustawa o zmianie ustawy – Prawo energetyczne
11 i 12 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2504.html","Posiedzenie: 56. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 1,2504,19,Ustawa o zmianie ustawy o transporcie kolejowym
11 i 12 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2505.html","Posiedzenie: 56. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 2,2505,20,Ustawa o zmianie ustawy o transporcie kolejowym
11 i 12 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2506.html","Posiedzenie: 56. posiedzenie Senatu RP VIII kadencji, 2 dzień",Przyjęcie ustawy wraz z poprawkami,2506,21,Ustawa o zmianie ustawy o transporcie kolejowym
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2483.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień",Wniosek o przyjęcie projektu,2483,53,Drugie czytanie projektu ustawy o zmianie ustawy – Prawo o ustroju sądów powszechnych
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2484.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień",Wniosek o przyjęcie projektu,2484,54,"Drugie czytanie projektu ustawy o zmianie ustawy o krajowym systemie ewidencji producentów, ewidencji gospodarstw rolnych oraz ewidencji wniosków o przyznanie płatności"
5 i 6 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2485.html","Posiedzenie: 55. posiedzenie Senatu RP VIII kadencji, 2 dzień",Wniosek o przyjęcie projektu,2485,55,Drugie czytanie projektu ustawy o zmianie ustawy o orderach  i odznaczeniach
11 i 12 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2507.html","Posiedzenie: 56. posiedzenie Senatu RP VIII kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,2507,22,Ustawa o zmianie ustawy o ochronie roszczeń pracowniczych w razie niewypłacalności pracodawcy
11 i 12 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2508.html","Posiedzenie: 56. posiedzenie Senatu RP VIII kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,2508,23,Ustawa o zmianie ustawy – Prawo geodezyjne i kartograficzne oraz  ustawy o postępowaniu egzekucyjnym w administracji
11 i 12 czerwca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2509.html","Posiedzenie: 56. posiedzenie Senatu RP VIII kadencji, 2 dzień",Wniosek o przyjęcie projektu,2509,24,Drugie czytanie projektu ustawy o zmianie ustawy – Kodeks postępowania karnego oraz niektórych innych ustaw
2 i 3 lipca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2576.html","Posiedzenie: 57. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 1,2576,1,Ustawa o zmianie ustawy o systemie monitorowania i kontrolowania jakości paliw oraz niektórych innych ustaw
2 i 3 lipca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2577.html","Posiedzenie: 57. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 2,2577,2,Ustawa o zmianie ustawy o systemie monitorowania i kontrolowania jakości paliw oraz niektórych innych ustaw
2 i 3 lipca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2578.html","Posiedzenie: 57. posiedzenie Senatu RP VIII kadencji, 2 dzień","Poprawka 3, 5",2578,3,Ustawa o zmianie ustawy o systemie monitorowania i kontrolowania jakości paliw oraz niektórych innych ustaw
2 i 3 lipca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2579.html","Posiedzenie: 57. posiedzenie Senatu RP VIII kadencji, 2 dzień",Poprawka 4,2579,4,Ustawa o zmianie ustawy o systemie monitorowania i kontrolowania jakości paliw oraz niektórych innych ustaw
2 i 3 lipca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2580.html","Posiedzenie: 57. posiedzenie Senatu RP VIII kadencji, 2 dzień","Poprawka 6, 7, 12",2580,5,Ustawa o zmianie ustawy o systemie monitorowania i kontrolowania jakości paliw oraz niektórych innych ustaw
2 i 3 lipca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2581.html","Posiedzenie: 57. posiedzenie Senatu RP VIII kadencji, 2 dzień","Poprawka 8, 10, 13",2581,6,Ustawa o zmianie ustawy o systemie monitorowania i kontrolowania jakości paliw oraz niektórych innych ustaw
2 i 3 lipca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2582.html","Posiedzenie: 57. posiedzenie Senatu RP VIII kadencji, 2 dzień","Poprawka 9, 11, 14",2582,7,Ustawa o zmianie ustawy o systemie monitorowania i kontrolowania jakości paliw oraz niektórych innych ustaw
2 i 3 lipca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2583.html","Posiedzenie: 57. posiedzenie Senatu RP VIII kadencji, 2 dzień",Przyjęcie ustawy wraz z poprawkami,2583,8,Ustawa o zmianie ustawy o systemie monitorowania i kontrolowania jakości paliw oraz niektórych innych ustaw
2 i 3 lipca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2584.html","Posiedzenie: 57. posiedzenie Senatu RP VIII kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,2584,9,Ustawa o zmianie ustawy o ochronie gruntów rolnych i leśnych
2 i 3 lipca 2014 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,2585.html","Posiedzenie: 57. posiedzenie Senatu RP VIII kadencji, 2 dzień","Poprawka 1-6, 8, 9, 12",2585,10,Ustawa o zmianie ustawy – Prawo ochrony środowiska oraz niektórych innych ustaw
